article_id,title,article_topic_category
8132583,"Vancouver city council, let's get real on food",technology
28004717,PTSD: The arc of justice bends toward first responders,crime_law
28820464,First Nations students need more than policy advice,education
23151152,"Men, elections, porn, the Super Bowl: The lasting effects of testosterone",politics
16657533,Time is running out for Jumbo Glacier Resort,economy
13584795,The evolution of Benjamin Netanyahu,politics
13329728,Rolling Stone gives Dzhokhar Tsarnaev a patina of glamour,terrorism_security
12652866,Talking with the Taliban,terrorism_security
25671450,U.S. presidential race filled with insiders claiming to be outsiders,politics
15743530,"In Montreal, it's bridge over. Troubled waters",politics
14171612,Reassessing Canada's aid to Haiti,economy
14153876,Free-wheeling Murray threatens to send Liberals' transit vision off the rails,politics
7256590,Assault weapons ban cries out for Obama's leadership,education
11876226,B.C. film industry takes action during election campaign,politics
25806219,LNG shipping has an enviable safety record,environment
25208520,Holiday's over. Back to the grind,politics
12488485,"With election averted, Wynne has managed to turn the ship around",politics
24827422,"Truth and Reconciliation (2): First apologize, then act",education
7564320,How Harinder Takhar has made himself a player in the Ontario Liberal race,politics
8417641,Let the great patriotic rebranding begin: Canadians are a hot people,technology
27037126,Alberta's new plan comes with many challenges,economy
26504012,The French-language debate: Mulcair is in the crosshairs,politics
21049131,It's time to get serious about improving Canada's colleges and universities,education
23232685,"Westminster, archaic but accessible",politics
11580291,"To fix the folly of BC Place Stadium, here are some modest proposals",economy
23339836,Judges should be overseeing solitary confinement,crime_law
27501626,Lessons for Canada from down under,environment
13777007,High turnover rate reflects nature of working in PMO,politics
9479569,The NDP fell for the Bloc's bait,politics
17504852,"Mother Canada, big but not beautiful",politics
15001409,The mystery of the missing skills shortage,immigration
15481225,Mini battles test Liberal commitment to fighting provincial deficit,economy
13584216,Canadians are not oversensitive!,politics
23669759,"In India, exam cheating is just a symptom",education
22139781,Quebec's fiscal party is over,economy
17414167,Swiss quotas threaten the best of the European project,politics
12735079,Take news of cancer 'breakthrough' with a big grain of salt,healthcare
14405637,"Liberal attack ads did their job on Dix, and more",politics
9278669,B.C. Liberals botch the politics of ethnic outreach,politics
14269279,Pragmatism trumps posturing as Wynne backtracks on fall election,politics
13371640,Welcome to the new heir to the throne,economy
27934287,The year ahead: What are the odds of that happening in 2016?,politics
27484535,The Charbonneau lesson: Public contracts are always a criminal opportunity,technology
16638724,"If the minimum wage rises, will the sky fall?",economy
23894784,U.K. election turns to trash-talking. Pity,politics
16124606,An aging population: our senior moment,healthcare
17513257,How a PQ majority could shake NDP's hold on Quebec,politics
11869851,The downsides of U.S. energy independence,terrorism_security
27231062,Alberta's fentanyl response is tragic. The solution is simple,healthcare
28931234,Rules of war fall victim to hospital bombings,healthcare
7545324,Zero Dark Thirty's crucial lesson on torture,technology
26167297,"Court has ruled on assisted death, but Canada is not prepared",healthcare
22176005,The Arab world's vanishing Christians,religion
22728620,"Red, yellow lights for security measures",terrorism_security
15319419,Ontario's growing problem,economy
14690412,"Brian Burke: To Russia, with pride",crime_law
13407165,Premiers need to ask themselves if they want truly national health care,healthcare
12258888,Dr. Morgentaler and me: An actor remembers,healthcare
10807121,Don't fret for the oil sands. We can afford new rules,environment
15148358,On a local slant to stealth protectionism,other
8785281,Sierra Club Canada wonders: Is it time to break the law?,crime_law
15987729,Why East Asia can't escape the sins of the father,politics
14033082,"Ontario Tories, Liberals are poised to pass over a new chance to co-operate",politics
9135422,Judge's tough minor-hockey call requires our thanks,sports
23826163,The Iran deal has two kinds of critics,education
18815344,Inactive kids? The solution is child's play,education
16071247,Joy to the world: It's my birthday,education
13696054,The (Russian) Arctic is open for business,politics
21422523,The corporate ladder and the workplace closet,technology
26853693,Eastern red tide could be the driving current in national vote,politics
32933652,Caring for the animals who work for us,education
16566977,"In L'Isle-Verte, no anger - only sorrow",immigration
15258988,Clark may have reason to regret her transit referendum,politics
29119631,Tracking women in the media: A survey I wish was obsolete,technology
25805515,Was Cecil the lion's death business as usual?,crime_law
17025424,"On the Maidan, the birth of a real Ukrainian civil society",crime_law
14310243,Ontario should get its own House in order when it comes to diversity,religion
12023530,Vancouver theatre faces a real tragedy,religion
11798445,"All urgency, no action on Syria",politics
8313425,"Radwanski: Wynne taking a fresh, if familiar, leadership style in Premier's office",politics
14263909,Marois's Charter of Values is more about electoral politics than sovereignty,politics
20588364,Memo from the NHL: Two minutes for being exciting,sports
18024195,Why the U.S. must cut Afghanistan loose,terrorism_security
28543808,"On residential school claims, Ottawa must pay what is owed",education
28192370,China ought to learn from Taiwan how to become a democracy,politics
17481308,Ukraine's legacy of serial oligopoly,economy
10975237,Canada's rendezvous with the Metis,crime_law
29985347,Physician-assisted dying: Why we will continue Hanne Schafer's fight,crime_law
25486730,Respecting the needs and wants of the elderly and the frail,healthcare
13751652,A very French national emergency,technology
8631978,"Disarming North Korea will take a firm, steady hand",politics
12108406,Space's final frontier? Recovery,healthcare
16242723,How to weather the cold with spiritual discipline,religion
30993244,Table for 13 in Whitehorse,healthcare
26931880,Not every professor's remark is 'academic',education
12869789,Is Big IT still on the side of the angels?,terrorism_security
8990560,Public editor: Why covering good news is so challenging,politics
30429316,Sport belongs at the core of Canada's story,sports
13440965,Aaron Yoon may have much to say about jihadism,terrorism_security
25944304,There's still life in the Bloc,politics
30339754,The door to reconciliation is truly open,education
32464022,"Back to the land, as indigenous owners",economy
21413665,Information is power for First Nations,economy
15472482,B.C. NDP is a lost party struggling to find its identity,politics
9847157,The long-struggling Vancouver Maritime Museum charts a new course,economy
7903535,B.C.'s strategy to cut down blockades,healthcare
9583262,Salmon-health dialogue shows why research transparency is a welcome approach,healthcare
9539724,"Will U.S., Canadian health spending converge?",healthcare
18378123,"Ontario's budget, prelude to a provincial election",economy
11173614,Canada's place in a winner-take-all economy,technology
14712141,Province tells transit riders where to get off,politics
16908301,Post-peacekeeping in the Central African Republic,terrorism_security
7130425,The post-Chavez era has already begun,politics
28250602,Lessons from the Japanese Canadian internments: Policies built on fear won't make us safer,terrorism_security
7549622,Why Dear Abby author's modern voice will be missed,technology
17968687,"Old tribe, new members, in Newfoundland",technology
13960797,B.C. Greens' new MLA can change landscape of progressive politics,politics
